what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340064432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340065974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448340127128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1448340135137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340142660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340143988
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448340156584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340162991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340164950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340164975
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448340165879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340165946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340170687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340209026
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448340212704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1448340216542
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1448340262100
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448340270572
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448340275279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340302051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448340373735
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448340375687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448340377605
