what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448311806693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311809723
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448311811227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311811266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311816343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311825845
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448311828649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448311860012
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448311862357
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1448311862750
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448311864712
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448311868283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311872440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311885476
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448311891604
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448311896043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448311930454
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448311937015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311937416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1448311939516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311939557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311943462
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448311945012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311945065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311949727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448311968973
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448311974427
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448311995625
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1448312015084
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1448312015114
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1448312015155
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1448312015218
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1448312015250
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1448312015344
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1448312015347
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1448312015522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1448312085921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1448312091576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448312093707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448312121241
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448312122740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312126471
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448312127768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312127836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312132636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312143885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312170387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312173585
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312179758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312220419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312225147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448312235618
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448312237967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312240122
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448312241301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312241345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312246248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312262110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312297643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312300657
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312303146
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312312866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312333069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312340714
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448312344103
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312347535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312356834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312406996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312417616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312430686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448312435298
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1448312445129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448312445184
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448312451596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312462031
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448312463567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312463626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312468605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312494465
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312500105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1448312504215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1448312513006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448312529630
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448312531447
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1448312531515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312532454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1448312534219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312534263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312538116
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448312542705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312542731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312542876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312550865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312561333
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448312564317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312564375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312569140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312583830
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448312588006
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312603674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1448312679900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312693678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312695430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448312705482
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448312715276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312718368
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448312719540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312719572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312724302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448312733949
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448312862856
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312872210
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312883913
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312893526
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448312895494
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1448312899053
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312942262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1448312981295
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448312991858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1448313004290
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448313020566
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448313029032
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448313030792
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448313047647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448313091580
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448313093336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313097414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313098739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313098760
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448313100285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313100337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313105083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313108975
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1448313108997
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448313110182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313119171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313131042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1448313174916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313178762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313190815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313220901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313229578
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448313240811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448313251757
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448313257902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313262196
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448313263353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313263417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313268279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313291917
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448313299234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313299392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313319388
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448313324994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448313353058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313376973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313455209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448313464065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313471120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313471278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448313589746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313616710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313669099
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448313671949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313675658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1448313686308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313686338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313688794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313861877
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448313865552
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448313865619
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448313865638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448313873005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313887682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313937479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313953233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448313953371
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448314016975
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448314020572
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448314021917
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448314023082
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448314033198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448314036459
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448314064165
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448314065924
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448314077074
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448314080801
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448314112155
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448314116968
